1836,1874
2383,1806
1163,2167
2727,1815
1143,2092
2412,1767
1962,1946
1714,1909
2609,1766
1008,2112
2622,1607
1370,1843
2387,1754
1248,3195
1449,2879
2821,1890
1158,1855
2627,1568
1325,1893
2011,1745
2219,1738
1170,2055
2687,1728
1045,2039
2480,1756
1448,1994
1841,1776
2357,1830
987,2029
2603,1791
955,2223
2575,1929
1262,2127
2071,1886
1937,2026
1263,2032
2522,1858
939,2083
2638,1744
1203,2025
2295,1680
2130,1774
1573,1922
2644,1764
912,2102
2689,1684
1089,1984
2381,1728
1968,1810
1648,1865
2619,1728
950,2022
2624,1815
995,2098
2534,1769
1470,1987
2023,1818
2352,1792
1235,2005
2651,1763
986,2120
2448,1772
1365,2032
1898,1809
2190,1857
1229,1967
2659,1783
912,2096
2503,1776
1179,2128
2013,1763
2128,1859
1123,1957
2608,1734
876,2095
2593,1729
1061,2113
2112,1809
1929,1891
1265,1995
2558,1844
831,2032
2615,1786
1152,2039
2214,1767
2100,1887
1410,1967
2527,1758
912,2083
2620,1753
1083,1873
2337,1579
2005,1805
773,3010
2271,2696
1136,2292
2861,1557
1015,1847
2376,1604
1820,1872
1696,1759
2538,1664
965,1971
2640,1744
960,2051
2417,1706
1356,2009
2069,1745
2257,1776
1170,1923
2595,1792
785,2142
2437,1792
1188,2187
1904,1855
2074,1918
1056,2026
2590,1744
872,2034
2608,1661
1121,1955
2128,1697
2034,1797
1241,1851
2670,1722
818,1958
2687,1703
1005,1975
2256,1711
1849,1809
1408,1973
2613,1695
901,2071
2690,1696
1136,2054
2303,1725
2055,1815
1507,1870
2505,1765
957,2033
2700,1758
1104,2095
2384,1739
1935,1870
1681,2014
2586,1684
880,2003
2704,1715
993,2127
2574,1729
1426,2006
2069,1793
2373,1716
1253,2003
2669,1747
880,2099
2501,1712
1250,2013
2174,1712
2242,1901
1345,2041
2704,1733
901,2127
2583,1713
1095,2010
2113,1706
2083,1777
1172,2041
2673,1731
916,2043
2687,1515
1171,1842
1335,2618
1494,2879
1232,2096
2869,1572
1072,1943
2638,1520
1485,1931
2085,1654
2112,1776
1213,1986
2699,1675
863,2056
2659,1712
1290,1957
2174,1711
2240,1850
1298,2034
2656,1765
903,2149
2618,1869
1088,2105
2227,1840
2043,2007
1452,2030
2617,1828
928,2114
2635,1695
1138,2166
2157,1714
1965,1848
1584,1954
2647,1778
960,2192
2665,1714
966,2084
2425,1723
1474,1984
1716,1785
2374,1911
1200,2096
2703,1783
918,2173
2518,1814
1365,2057
1919,1810
2295,1854
1067,2096
2672,1802
997,2154
2534,1827
1283,2126
2065,1847
2178,1903
1201,2177
2706,1840
962,2153
2624,1813
1309,2107
2143,1836
1875,2023
1354,2154
2655,1843
928,2223
2681,1822
1290,2069
2255,1827
2120,1898
1453,2081
2703,1695
945,1957
2923,1586
538,3168
1938,3155
1740,2348
2093,1751
2672,1619
1165,2000
2711,1690
1087,2064
2318,1701
1921,1899
1722,1903
2625,1746
939,2112
2672,1783
991,2110
2490,1777
1409,2113
1869,1904
2277,1936
1332,2154
2625,1901
879,2351
2496,1923
1270,2071
2007,1851
2261,1856
1207,2062
2705,1744
1097,2096
2539,1724
1392,2125
1888,1750
2391,1805
1168,2033
2752,1675
1107,2055
2474,1778
1968,1894
1773,1968
2644,1739
977,1981
2725,1728
1017,2127
2497,1719
1790,1967
1890,1818
2544,1776
1168,2021
2653,1744
1051,2000
2241,1687
1937,1917
1477,1926
2633,1782
1057,2085
2640,1731
1222,2179
2125,1717
2068,1831
1310,1984
2692,1680
906,2026
2705,1721
1313,2067
2239,1806
1871,1931
1362,1961
2688,1728
960,2079
2723,1742
1166,2066
2317,1808
2080,1891
1548,1841
2669,1748
958,2022
2688,1685
991,1841
2834,1405
1104,2833
1456,3230
2464,2128
1422,1902
2791,1470
967,1904
2637,1619
1375,1853
2134,1718
2339,1754
1217,1946
2679,1617
885,2087
2569,1696
1269,1970
1969,1797
2134,1840
1328,2064
2608,1776
911,2223
2487,1856
1097,2138
2031,1851
2001,1953
1146,2012
2642,1809
931,2012
2640,1695
1138,1997
2224,1668
1968,1846
1391,2000
2655,1678
914,1989
2736,1690
1166,1962
2320,1686
1698,1925
1567,1958
2585,1749
941,1991
2698,1706
1089,2084
2379,1729
1946,1887
1648,1936
2672,1743
1008,2112
2725,1715
1213,2122
2305,1756
2119,1914
1490,1908
2687,1695
924,2064
2662,1697
1085,2086
2241,1746
1936,1920
1789,1841
2634,1765
918,2003
2694,1718
974,2045
2484,1753
1483,2037
1795,1863
2399,1814
1054,2178
2725,1760
865,2051
2550,1747
1371,2059
2010,1761
2330,1871
1190,2151
2743,1766
983,2089
2591,1697
1117,2066
2113,1808
2141,1843
1207,2003
2687,1563
1139,1867
2064,2341
1046,3211
1859,2313
2736,1693
1221,1773
2778,1558
1037,2047
2541,1635
1820,1835
1844,1792
2571,1754
1007,2061
2687,1641
929,2026
2421,1682
1666,1915
1649,1917
2474,1823
1094,2209
2655,1795
1008,2193
2288,1867
1712,2004
1474,1966
2559,1851
878,2096
2763,1759
1107,2035
2417,1705
1664,1935
1704,1866
2544,1807
1021,2062
2758,1715
1198,2073
2351,1859
2163,1850
1491,1845
2721,1796
903,2096
2789,1751
1069,2211
2470,1785
1975,1936
1740,1950
2704,1845
977,2160
2746,1776
1030,2183
2353,1872
1840,1948
1834,1877
2640,1821
1073,2128
2701,1804
1121,2143
2302,1846
2027,2022
1335,2081
2671,1874
913,2166
2724,1827
1037,2235
2363,1835
1809,2039
1488,2105
2609,1884
834,2154
2736,1891
1120,2205
2441,1856
2031,1978
1727,1999
2505,1910
999,2147
2726,1855
963,2175
2599,1797
1462,2067
2112,1706
2586,1589
1014,2469
1806,3280
817,2810
2877,1845
1474,1846
2289,1648
2318,1834
1363,2034
2738,1765
917,2150
2620,1744
1206,2064
2302,1810
2123,1850
1467,1999
2704,1790
940,2159
2668,1809
1058,2203
2143,1918
1938,2105
1270,2179
2619,1919
832,2177
2706,1829
970,2106
2448,1831
1574,2046
1808,1883
2407,1803
1040,2118
2791,1814
950,2124
2559,1755
1415,2096
1903,1804
2326,1862
1086,2079
2748,1774
1001,2175
2483,1792
1818,1999
1749,1942
2428,1883
1029,2189
2704,1807
1036,2110
2382,1781
1981,1989
1568,1889
2621,1815
915,2161
2704,1776
951,2154
2600,1805
1487,2031
2018,1835
2415,1883
1137,2128
2749,1785
823,2173
2571,1817
1331,2030
1892,1885
2311,1845
1291,2110
2690,1808
851,2200
2559,1835
1099,2105
2061,1811
2179,1867
1230,2096
2714,1799
952,2176
2657,1794
1074,2165
2160,1851
2007,1846
1218,2129
2634,1747
832,1947
2900,1456
847,2672
1681,3152
1514,2576
1891,1846
2558,1570
915,1869
2706,1683
923,2081
2615,1648
1362,1963
2165,1730
2067,1878
1168,1871
2647,1728
827,2035
2675,1705
1217,2015
2198,1728
2160,1926
1313,2003
2631,1766
778,2083
2608,1825
1031,2157
2288,1790
2042,1801
1514,1930
2691,1642
933,1950
2700,1654
1046,1982
2276,1665
1879,1834
1728,1739
2646,1657
1006,1983
2661,1634
1136,2010
2160,1681
2067,1776
1226,1865
2698,1581
903,2007
2681,1737
1014,2102
2253,1706
1872,1827
1352,1881
2587,1711
826,1995
2735,1783
1094,2042
2320,1639
2096,1797
1545,1888
2519,1751
926,2186
2710,1723
969,2071
2572,1657
1520,1906
2007,1747
2468,1807
1114,2029
2715,1757
923,2074
2670,1709
1377,1968
2138,1702
2322,1826
1221,2033
2764,1680
990,2019
2638,1763
1246,1995
2229,1773
2177,1825
1318,1911
2722,1765
846,2083
2689,1648
1109,1902
2352,1515
1901,2047
416,3271
2470,2444
1032,2015
2974,1454
1072,1846
2306,1611
1978,1741
1399,1875
2610,1630
886,2010
2738,1664
848,2000
2523,1641
1409,1936
1856,1750
2397,1737
1011,2074
2731,1723
980,2192
2535,1811
1510,2036
1941,1849
2212,1845
1109,2080
2726,1744
1052,2021
2525,1683
1806,1822
1882,1712
2624,1702
1028,1959
2775,1633
1061,2080
2535,1682
1936,1895
1748,1780
2733,1668
1008,2096
2722,1663
1119,1973
2231,1742
2124,1855
1344,1991
2769,1715
958,2161
2763,1709
1111,2064
2327,1725
1930,1897
1458,1982
2706,1781
947,2153
2784,1806
1157,2039
2422,1744
1815,1930
1521,1950
2631,1791
913,2174
2768,1767
1078,2125
2485,1745
1949,1937
1752,1879
2653,1786
878,2133
2790,1830
975,2128
2732,1735
1533,2027
2224,1811
2442,1869
1236,2030
2711,1746
880,2147
2767,1728
1288,1974
2309,1616
2493,1589
1019,2448
2141,3120
731,2640
2934,1695
1350,1824
2251,1657
2183,1750
1547,1860
2779,1671
887,2046
2768,1751
1030,2018
2307,1755
1975,1899
1344,1973
2726,1746
844,2115
2802,1782
887,2149
2526,1869
1479,2143
1825,2017
2374,1979
935,2185
2736,1798
927,2181
2752,1765
1104,2102
2320,1746
2066,1929
1393,2033
2749,1756
924,2041
2812,1709
1143,2078
2427,1765
2186,1858
1533,1937
2662,1787
953,2123
2768,1810
1062,2091
2468,1827
1947,1869
1667,1893
2689,1797
974,2118
2801,1840
999,2113
2694,1745
1492,2058
2124,1803
2444,1829
1242,2070
2739,1808
867,2129
2597,1773
1331,2111
2278,1798
2277,1871
1280,2022
2775,1808
910,2210
2665,1750
1213,2142
2140,1819
2106,1936
1171,2158
2743,1823
798,2191
2794,1825
1072,2112
2256,1847
2019,1951
1250,2081
2704,1811
832,2159
2733,1803
896,2134
2482,1774
1431,1885
1951,1664
1882,2700
525,3423
2735,2217
1150,1968
2704,1600
1616,1761
1916,1729
2265,1776
1009,1986
2758,1738
912,2089
2643,1730
1404,2007
2047,1735
2368,1823
1056,2043
2683,1776
819,2155
2581,1835
1203,2176
2134,1889
2171,1968
1152,2119
2640,1809
737,2117
2608,1795
1130,2090
2299,1742
2185,1838
1357,1867
2736,1700
880,2093
2665,1761
971,1966
2389,1717
1600,1974
1584,1862
2482,1733
977,2063
2704,1718
817,2122
2569,1717
1136,2085
2004,1778
2109,1794
1107,2053
2687,1719
822,2123
2647,1761
1038,2089
2146,1819
1950,1856
1196,1997
2652,1747
853,2095
2688,1806
1184,2085
2259,1782
1819,1958
1360,2012
2571,1810
801,2008
2686,1750
1097,2097
2304,1782
2017,1879
1491,1866
2610,1746
819,2112
2644,1756
993,2060
2642,1797
1499,2011
2036,1739
2404,1822
1063,2045
2694,1691
859,2065
2653,1713
1264,1939
2168,1501
2371,1648
529,2983
2346,2817
806,2345
2962,1587
1038,1822
2449,1586
1825,1783
1675,1765
2627,1626
880,2080
2691,1667
837,1978
2509,1741
1335,1957
1783,1751
2301,1792
1129,2019
2714,1744
788,2130
2492,1808
1168,2176
1920,1895
2127,1904
1019,2161
2707,1835
826,2034
2671,1670
1133,2031
2192,1738
2110,1830
1236,1963
2749,1687
880,2134
2733,1681
1186,1979
2298,1674
1929,1874
1408,1987
2672,1751
816,2224
2785,1743
1040,2078
2359,1744
2051,1811
1563,1971
2786,1744
884,2122
2737,1786
983,2103
2625,1802
1570,2018
2001,1730
2439,1794
1136,2087
2727,1782
930,2130
2694,1807
1359,2045
2145,1771
2351,1856
1137,1996
2765,1757
796,2155
2622,1789
1222,2128
1993,1897
2207,1875
1322,2032
2750,1767
907,2105
2694,1814
1097,2095
2176,1792
2085,1936
1142,2001
2741,1766
902,2133
2694,1745
1008,2055
2323,1584
1967,1728
449,3103
2155,2815
884,2330
2996,1616
1054,1901
2543,1600
1422,1940
1807,1743
2384,1712
974,2000
2719,1783
874,2079
2692,1779
1259,2038
2229,1681
2208,1832
1300,1936
2631,1868
842,2207
2724,1856
1134,2224
2257,1894
2054,2026
1477,2035
2656,1823
874,2119
2718,1747
1091,2089
2422,1753
1967,1899
1685,1877
2662,1765
929,2082
2768,1717
938,2106
2514,1749
1405,1949
2089,1756
2384,1794
1205,1996
2783,1739
842,2089
2608,1794
1270,2131
1991,1763
2241,1886
1072,2117
2800,1776
816,2066
2675,1779
1200,2121
2144,1885
2097,1858
1157,2064
2719,1869
999,2139
2704,1764
1037,2126
2258,1712
1966,1955
1365,2034
2639,1775
837,2160
2736,1799
1139,2096
2352,1833
2122,1883
1483,1941
2597,1797
861,2179
2707,1788
1019,2145
2482,1779
1931,1931
1712,1978
2725,1849
893,2102
2735,1762
928,2138
2630,1743
1373,2097
2125,1744
2345,1638
1396,1786
2518,2143
5,3775
2592,2678
986,2239
2895,1523
1347,1842
2242,1617
2272,1694
1238,1933
2704,1719
827,2047
2638,1714
1131,2096
2305,1677
2101,1799
1311,1857
2687,1743
757,2226
2672,1805
934,2100
2352,1904
1584,2128
1786,1905
2452,1910
883,2130
2759,1802
795,2142
2624,1693
1229,2098
2045,1702
2164,1808
1105,2005
2738,1664
797,2111
2735,1731
1001,2002
2229,1737
2031,1831
1270,1965
2672,1694
874,2156
2753,1712
905,2086
2497,1744
1488,1955
1748,1900
2479,1776
938,2233
2768,1753
939,2156
2688,1727
1070,2053
2170,1820
2033,1840
1283,2083
2738,1755
869,2112
2766,1744
1232,2051
2279,1776
2250,1843
1303,1953
2679,1799
878,2144
2787,1717
1045,2128
2406,1776
2096,1957
1488,1927
2752,1763
781,2028
2803,1773
911,2218
2634,1821
1506,2006
2066,1845
2522,1792
1066,2105
2833,1851
877,2135
2551,1741
1344,1997
2227,1810
2350,1875
1167,2058
2773,1616
1094,1941
2288,2017
683,3383
1931,2491
2349,1919
1264,1839
2837,1568
861,2000
2722,1707
1067,2064
2192,1712
2101,1819
1153,1998
2705,1749
845,2118
2752,1727
1197,2107
2288,1801
1895,1887
1364,2071
2646,1845
754,2240
2747,1915
987,2256
2523,1897
1708,2000
1852,1864
2367,1793
1007,2115
2832,1746
929,2053
2719,1727
1590,1925
2064,1919
2538,1743
1121,2032
2797,1738
874,2105
2752,1746
1367,2014
2211,1769
2383,1862
1259,2054
2818,1745
871,2143
2675,1765
1226,2124
2061,1781
2265,1859
1338,1984
2787,1827
795,2188
2711,1789
1090,2177
2203,1808
2083,1936
1233,2101
2714,1796
772,2189
2798,1751
971,2181
2459,1821
1584,2056
1675,2016
2496,1808
816,2108
2827,1775
834,2162
2682,1835
1088,2192
2179,1795
2130,1954
1216,2065
2799,1767
759,2160
2775,1788
1197,2032
2276,1808
1933,1905
1309,2032
2721,1687
1011,1886
2550,1835
452,3573
2240,2541
2187,1936
1680,1783
2841,1570
895,2126
2839,1658
942,2167
2555,1667
1591,1947
2025,1709
2495,1727
1008,2035
2769,1730
950,2135
2669,1762
1361,2045
2148,1801
2345,1903
1104,2089
2752,1840
734,2282
2585,1833
1230,2159
1981,1831
2247,1831
1326,1958
2813,1707
890,2130
2706,1703
1075,2020
2227,1707
2099,1871
1227,2001
2810,1690
864,2117
2779,1731
994,2097
2470,1665
1578,1942
1695,1932
2559,1802
834,2069
2801,1733
915,2174
2758,1699
1147,2054
2128,1776
2122,1811
1124,2016
2783,1777
829,2137
2755,1764
1263,2046
2246,1799
2270,1813
1243,2000
2659,1752
767,2187
2771,1811
1150,2124
2351,1770
2131,1840
1461,2032
2727,1773
752,2138
2887,1768
975,2251
2693,1744
1625,2019
1951,1898
2523,1789
1014,2154
2755,1754
919,2183
2540,1790
1343,1865
2381,1451
1951,2530
545,3520
2732,2192
1040,2131
2736,1546
1239,1957
1984,1717
2266,1718
993,2025
2701,1721
860,2122
2781,1765
881,2135
2509,1785
1437,1944
1714,1856
2398,1777
847,2160
2705,1835
750,2268
2669,1903
981,2215
2313,1935
1573,2036
1488,1986
2507,1758
786,2062
2775,1678
787,2098
2687,1747
1163,2002
2073,1824
2175,1776
1067,1994
2767,1722
841,2063
2715,1674
998,2041
2441,1742
1682,1933
1511,1969
2578,1841
833,2177
2803,1762
862,2032
2657,1760
1178,2076
2031,1868
2193,1853
1102,2140
2759,1879
819,2105
2672,1719
1296,2061
2210,1817
2301,1889
1265,2096
2783,1754
834,2227
2743,1767
1195,2073
2301,1806
2170,1843
1350,2010
2854,1721
805,2149
2770,1850
1104,2096
2431,1773
2034,1892
1515,1921
2778,1771
787,2139
2753,1754
951,2037
2690,1491
1405,2224
1227,3058
2409,2405
1213,2087
3037,1526
853,2005
2613,1712
1363,1954
1869,1758
2389,1746
986,2128
2769,1745
784,2128
2766,1680
867,2085
2501,1795
1562,1981
1635,1936
2471,1811
793,2198
2698,1892
698,2255
2621,1918
961,2203
2365,1872
1709,1959
1469,1878
2619,1695
871,2096
2858,1665
809,2109
2666,1744
1270,1959
2011,1789
2317,1808
1060,2028
2825,1695
951,2106
2727,1729
1058,2103
2179,1776
2100,1882
1088,2075
2814,1747
770,2148
2771,1783
1221,2067
2277,1822
2291,1840
1209,1936
2758,1780
720,2135
2804,1725
1118,2133
2400,1808
2127,1891
1405,1936
2755,1833
741,2210
2814,1731
954,2028
2702,1725
1597,2036
2037,1840
2486,1825
1026,2171
2756,1744
814,2135
2554,1780
1331,2005
2181,1654
2591,1617
896,2135
1815,2983
567,3041
2896,1877
1217,1890
2387,1647
2011,1762
1641,1919
2770,1710
822,2027
2839,1719
834,2112
2573,1765
1458,2056
1755,1813
2446,1743
885,2090
2767,1777
794,2206
2730,1841
1008,2324
2234,1866
1989,2017
1232,2032
2709,1794
779,2155
2816,1780
944,2129
2575,1667
1514,1982
1808,1811
2535,1715
875,2112
2845,1708
814,2074
2803,1704
1070,2099
2288,1776
2053,1895
1290,2062
2791,1734
816,2109
2827,1695
1169,2059
2367,1748
2241,1845
1443,2086
2708,1775
871,2119
2842,1728
1088,2037
2495,1743
2016,1885
1571,1918
2766,1799
831,2188
2864,1744
942,2064
2702,1728
1503,2112
2161,1766
2530,1739
1067,2075
2864,1806
914,2210
2608,1719
1279,2033
2233,1799
2351,1808
1162,2017
2834,1597
897,1881
2783,1691
266,3546
2143,2735
1936,2095
1954,1600
2734,1515
844,1970
2815,1683
848,2047
2569,1623
1346,1975
1875,1840
2322,1702
955,2056
2736,1751
778,2059
2736,1711
813,2067
2421,1729
1467,2185
1567,1926
2402,1856
761,2209
2661,1803
750,2162
2631,1781
998,1998
2331,1712
1759,1965
1449,1823
2642,1639
782,2112
2783,1636
839,2022
2593,1690
1191,1923
1968,1750
2268,1755
1038,1951
2729,1665
853,2030
2719,1674
1072,2058
2085,1695
2054,1807
1136,2000
2725,1680
726,2082
2731,1691
1267,2070
2172,1741
2256,1847
1229,1932
2672,1710
711,2128
2774,1712
1037,2106
2370,1738
2115,1927
1431,1990
2764,1778
741,2032
2775,1744
882,2090
2631,1725
1557,2019
2015,1794
2581,1747
1008,2061
2813,1809
789,2090
2590,1726
1347,1998
2157,1777
2394,1866
1083,2004
2765,1575
960,1863
2173,2608
738,3398
2324,2155
2192,1803
1719,1711
2736,1642
854,2064
2809,1742
858,2111
2601,1751
1459,1974
1801,1858
2431,1778
822,2064
2835,1773
815,2133
2750,1824
944,2164
2448,1840
1595,2067
1501,1986
2511,1917
754,2226
2762,1873
834,2256
2689,1798
1198,2112
2164,1695
2258,1828
1141,1973
2915,1674
805,2080
2849,1771
1085,2039
2297,1691
2075,1819
1253,2043
2827,1723
858,2121
2874,1712
1152,2094
2371,1762
2240,1904
1438,2031
2779,1745
874,2119
2867,1730
1072,2134
2524,1846
2061,1902
1664,2054
2822,1753
843,2175
2921,1718
958,2160
2730,1773
1531,2066
2160,1781
2567,1809
1075,2128
2919,1742
882,2115
2704,1787
1277,2099
2326,1839
2415,1878
1195,2082
2892,1776
811,2199
2829,1781
1211,2173
2178,1870
2374,1851
1131,2112
2869,1739
759,2197
2833,1739
1023,2064
2263,1663
2305,1651
814,2567
1872,3136
752,2629
3060,1749
1009,1875
2642,1550
1546,1862
1749,1803
2494,1777
919,2077
2847,1649
835,2044
2798,1707
1014,2079
2238,1783
2028,1859
1190,2034
2746,1793
784,2256
2786,1810
1168,2198
2283,1870
2179,1987
1235,2046
2672,1773
688,2112
2847,1699
1067,2027
2478,1709
2062,1824
1520,1837
2816,1698
749,2064
2864,1654
849,2033
2762,1651
1527,1915
2075,1776
2543,1749
1008,2064
2846,1661
801,2106
2646,1754
1307,2063
2222,1792
2399,1807
1155,1983
2869,1707
788,2127
2709,1767
1181,2021
2074,1791
2244,1867
1075,2079
2832,1755
788,2119
2771,1773
1046,2208
2256,1808
2098,1915
1178,2095
2827,1770
768,2177
2800,1747
875,2182
2579,1805
1591,2023
1744,1990
2589,1935
868,2107
2832,1810
811,2190
2795,1781
957,2128
2414,1801
1798,1877
1616,1689
2608,1869
0,3670
2451,2820
768,2335
3121,1581
931,1935
2741,1590
1294,2019
1983,1746
2370,1744
969,2000
2779,1718
730,2069
2875,1677
874,2193
2591,1723
1463,2021
1790,1861
2487,1825
842,2187
2747,1836
759,2253
2736,1910
935,2359
2519,1856
1680,2017
1587,1930
2638,1733
833,2102
2895,1732
943,2189
2750,1722
1247,2042
2086,1831
2316,1783
1123,1936
2875,1681
833,2073
2833,1739
1275,2058
2274,1755
1941,1863
1232,1985
2831,1749
811,2198
2859,1720
1162,2181
2423,1781
2202,1818
1359,2002
2839,1759
734,2098
2869,1765
1021,2160
2470,1819
2130,1910
1488,1974
2795,1786
756,2123
2827,1728
893,2109
2785,1712
1497,2000
2075,1850
2511,1815
1050,2137
2847,1706
775,2051
2623,1786
1306,2098
1924,1791
2431,1849
1346,2095
2853,1867
749,2176
2705,1733
1119,2030
2013,1798
2219,1834
976,2126
2647,1600
944,1893
2589,2114
0,3738
2747,2421
931,2176
2768,1508
1409,1822
1777,1811
2403,1776
1072,1947
2806,1623
799,2086
2622,1693
1184,1953
1915,1754
2247,1822
879,2115
2679,1789
814,2027
2736,1717
713,2214
2458,1849
1302,2108
1603,1984
2338,1920
779,2141
2787,1746
720,2155
2738,1667
977,1996
2455,1654
1610,1846
1550,1898
2617,1734
735,2000
2903,1606
735,2135
2739,1648
1121,2053
2040,1745
2230,1765
951,1917
2673,1669
683,2087
2849,1713
783,2116
2580,1791
1406,1907
1883,1842
2384,1733
835,1984
2802,1681
777,2078
2803,1711
797,2110
2583,1750
1543,1949
1643,1839
2566,1783
763,2005
2832,1718
779,2174
2786,1782
912,2077
2467,1641
1789,1881
1359,1913
2679,1747
720,2139
2901,1739
877,2167
2694,1766
1152,2027
2006,1770
2353,1930
1038,2064
2871,1751
811,2132
2798,1712
1355,1984
2150,1701
2450,1747
983,1819
2857,1561
613,2224
2074,2992
831,2881
2800,1833
1776,1683
2015,1598
2640,1638
945,1966
2859,1686
757,2130
2876,1663
1095,1965
2384,1678
2169,1793
1392,1953
2858,1706
754,2147
2883,1774
987,2158
2631,1763
1637,2064
1840,1872
2526,1853
835,2194
2862,1731
779,2171
2865,1709
1174,2029
2375,1648
2288,1775
1331,1811
2869,1600
749,2047
2893,1640
1013,1988
2288,1677
2093,1833
1680,1712
2815,1655
779,2055
2880,1629
809,1987
2592,1739
1441,1973
1726,1872
2534,1703
831,2171
2886,1674
739,2059
2813,1710
994,2061
2462,1727
1719,1950
1504,1922
2674,1792
768,2167
2895,1680
737,2149
2713,1765
1132,2065
1998,1792
2297,1845
935,2110
2805,1694
747,2214
2891,1797
823,2107
2604,1759
1311,2020
1841,1840
2371,1808
827,2160
2848,1744
637,1958
3056,1475
733,2359
1744,3101
1461,2586
1758,1858
2721,1567
779,2002
2853,1652
826,2155
2705,1712
1050,2047
2085,1776
2132,1824
1008,1990
2783,1731
734,2156
2795,1795
1140,2160
2224,1818
1915,1931
1115,2072
2688,1952
619,2227
2782,1891
1083,2204
2310,1842
2115,1852
1424,1979
2846,1701
710,2047
2900,1662
927,2111
2675,1712
1619,1918
1959,1808
2672,1771
933,1995
2907,1723
711,2090
2835,1697
1058,2085
2380,1746
2195,1870
1348,2019
2835,1759
667,2182
2768,1745
976,2128
2607,1765
1637,1951
1909,1899
2630,1788
853,2176
2869,1777
655,2176
2768,1761
1103,2100
2077,1797
2241,1904
1203,1971
2876,1757
614,2239
2787,1840
1011,2282
2283,1799
2032,1886
1091,2067
2798,1749
576,2117
2810,1777
849,2151
2487,1747
1457,1921
1630,1707
2657,1630
0,3009
1891,2992
711,2555
3056,1697
826,1941
2791,1527
1019,1958
2122,1762
2130,1821
1031,1970
2791,1671
