779,4095
780,4095
781,4095
782,4095
783,4095
784,4095
785,4095
786,4095
787,4095
788,4095
789,4095
790,4095
791,4095
792,4095
793,3225
794,3172
795,3147
796,3079
797,3034
798,2991
799,2946
800,2909
801,2871
802,2832
803,2797
804,2761
805,2547
806,2601
807,2661
808,2723
809,2795
810,2870
811,2962
812,3063
813,3179
814,3311
815,3446
816,3611
817,4095
818,4095
819,4095
820,4095
821,4095
822,4095
823,4095
824,4095
825,4095
826,4095
827,4095
828,4095
829,4095
830,4095
831,4095
832,4095
833,4095
834,4095
835,4095
836,4095
837,4095
838,4095
839,4095
840,4095
841,3493
842,3435
843,3378
844,3322
845,3267
846,3216
847,3170
848,3122
849,3071
850,3025
851,2987
852,2945
853,2371
854,2370
855,2385
856,2409
857,2433
858,2475
859,2464
860,2578
861,2642
862,2709
863,2787
864,2869
865,4095
866,4095
867,4095
868,4095
869,4095
870,4095
871,4095
872,4095
873,4095
874,4095
875,4095
876,4095
877,4095
878,4095
879,4095
880,4095
881,4095
882,4095
883,4095
884,4095
885,4095
886,4095
887,4095
888,4095
889,3615
890,3547
891,3485
892,3427
893,3373
894,3328
895,3295
896,3210
897,3162
898,3120
899,3066
900,3024
901,2498
902,2478
903,2446
904,2432
905,2419
906,2422
907,2432
908,2455
909,2486
910,2529
911,2576
912,2634
913,4095
914,4095
915,4095
916,4095
917,4095
918,4095
919,4095
920,4095
921,4095
922,4095
923,4095
924,4095
925,4095
926,4095
927,4095
928,4095
929,4095
930,4095
931,4095
932,4095
933,4095
934,4095
935,4095
936,4095
937,4039
938,3953
939,3891
940,3827
941,3747
942,3709
943,3632
944,3568
945,3504
946,3447
947,3390
948,3335
949,2667
950,2631
951,2601
952,2559
953,2542
954,2510
955,2480
956,2461
957,2451
958,2448
959,2455
960,2480
961,4095
962,4095
963,4095
964,4095
965,4095
966,4095
967,4095
968,4095
969,4095
970,4095
971,4095
972,4095
973,4095
974,4095
975,4095
976,4095
977,4095
978,4095
979,4095
980,4095
981,4095
982,4095
983,4095
984,4095
985,4047
986,3979
987,3915
988,3847
989,3789
990,3719
991,3655
992,3596
993,3526
994,3469
995,3411
996,3347
997,2679
998,2722
999,2614
1000,2586
1001,2548
1002,2521
1003,2493
1004,2474
1005,2446
1006,2416
1007,2394
1008,2342
1009,3194
1010,3327
1011,3471
1012,3632
1013,3811
1014,4095
1015,4095
1016,4095
1017,4095
1018,4095
1019,4095
1020,4095
1021,4095
1022,4095
1023,4095
1024,4095
1025,4095
1026,4095
1027,4095
1028,4095
1029,4095
1030,4095
1031,4095
1032,4095
1033,4095
1034,4095
1035,4095
1036,4095
1037,4095
1038,4095
1039,4095
1040,4095
1041,3671
1042,3606
1043,3543
1044,3484
1045,3349
1046,3363
1047,3312
1048,3259
1049,3203
1050,3157
1051,3111
1052,2726
1053,2688
1054,2654
1055,2624
1056,2598
1057,2559
1058,2532
1059,2499
1060,2475
1061,2448
1062,2425
1063,2637
1064,2706
1065,2789
1066,2874
1067,2963
1068,3063
1069,3181
1070,3312
1071,3458
1072,3630
1073,3792
1074,4095
1075,4095
1076,4095
1077,4095
1078,4095
1079,4095
1080,4095
1081,4095
1082,4095
1083,4095
1084,4095
1085,4095
1086,4095
1087,4095
1088,4095
1089,4095
1090,4095
1091,4095
1092,4095
1093,4095
1094,4095
1095,4095
1096,4095
1097,4042
1098,3973
1099,3901
1100,3846
1101,3774
1102,3711
1103,3758
1104,3583
1105,3519
1106,3013
1107,2973
1108,2930
1109,2886
1110,2875
1111,2813
1112,2777
1113,2742
1114,2704
1115,2675
1116,2640
1117,2448
1118,2467
1119,2493
1120,2535
1121,2585
1122,2640
1123,2704
1124,2769
1125,2855
1126,2942
1127,3037
1128,4095
1129,4095
1130,4095
1131,4095
1132,4095
1133,4095
1134,4095
1135,4095
1136,4095
1137,4095
1138,4095
1139,4095
1140,4095
1141,4095
1142,4095
1143,4095
1144,4095
1145,4095
1146,4095
1147,4095
1148,4095
1149,4095
1150,4095
1151,4095
1152,4095
1153,4095
1154,4095
1155,4095
1156,4095
1157,4095
1158,4095
1159,4095
1160,3395
1161,3343
1162,3294
1163,3236
1164,3186
1165,3136
1166,3077
1167,3043
1168,3003
1169,2957
1170,2919
1171,2463
1172,2419
1173,2409
1174,2390
1175,2372
1176,2370
1177,2374
1178,2386
1179,2415
1180,2451
1181,2495
1182,3613
1183,3755
1184,3934
1185,4095
1186,4095
1187,4095
1188,4095
1189,4095
1190,4095
1191,4095
1192,4095
1193,4095
1194,4095
1195,4095
1196,4095
1197,4095
1198,4095
1199,4095
1200,4095
1201,4095
1202,4095
1203,4095
1204,4095
1205,4095
1206,4095
1207,4095
1208,4095
1209,4095
1210,4095
1211,4095
1212,4095
1213,4095
1214,3665
1215,3602
1216,3535
1217,3479
1218,3414
1219,3361
1220,3309
1221,3254
1222,3200
1223,3155
1224,3057
1225,2640
1226,2611
1227,2583
1228,2545
1229,2516
1230,2494
1231,2459
1232,2433
1233,2416
1234,2387
1235,2368
1236,2795
1237,2864
1238,2956
1239,3055
1240,3242
1241,3285
1242,3417
1243,3574
1244,3740
1245,3921
1246,4095
1247,4095
1248,4095
1249,4095
1250,4095
1251,4095
1252,4095
1253,4095
1254,4095
1255,4095
1256,4095
1257,4095
1258,4095
1259,4095
1260,4095
1261,4095
1262,4095
1263,4095
1264,4095
1265,4095
1266,4095
1267,4095
1268,3925
1269,3858
1270,3799
1271,3728
1272,3670
1273,3602
1274,3536
1275,3481
1276,3421
1277,3359
1278,3309
1279,2857
1280,2822
1281,2783
1282,2752
1283,2717
1284,2681
1285,2652
1286,2617
1287,2586
1288,2553
1289,2519
1290,2371
1291,2404
1292,2446
1293,2496
1294,2551
1295,2612
1296,2686
1297,2758
1298,2834
1299,2926
1300,3011
1301,4095
1302,4095
1303,4095
1304,4095
1305,4095
1306,4095
1307,4095
1308,4095
1309,4095
1310,4095
1311,4095
1312,4095
1313,4095
1314,4095
1315,4095
1316,4095
1317,4095
1318,4095
1319,4095
1320,4095
1321,4095
1322,4095
1323,4095
1324,4095
1325,4095
1326,4095
1327,4053
1328,3991
1329,3919
1330,3855
1331,3797
1332,3724
1333,3141
1334,3093
1335,3045
1336,3001
1337,2958
1338,2917
1339,2876
1340,2842
1341,2805
1342,2768
1343,2736
1344,2384
1345,2368
1346,2351
1347,2346
1348,2346
1349,2359
1350,2381
1351,2412
1352,2448
1353,2495
1354,2545
1355,3747
1356,3928
1357,4095
1358,4095
1359,4095
1360,4095
1361,4095
1362,4095
1363,4095
1364,4095
1365,4095
1366,4095
1367,4095
1368,4095
1369,4095
1370,4095
1371,4095
1372,4095
1373,4095
1374,4095
1375,4095
1376,4095
1377,4095
1378,4095
1379,4095
1380,4095
1381,4095
1382,4095
1383,4095
1384,4095
1385,4095
1386,4095
1387,3505
1388,3456
1389,3329
1390,3337
1391,3281
1392,3230
1393,3183
1394,3121
1395,3089
1396,3038
1397,2992
1398,2647
1399,2610
1400,2585
1401,2544
1402,2514
1403,2495
1404,2464
1405,2445
1406,2419
1407,2409
1408,2409
1409,3008
1410,3110
1411,3216
1412,3343
1413,3489
1414,3648
1415,3825
1416,4021
1417,4095
1418,4095
1419,4095
1420,4095
1421,4095
1422,4095
1423,4095
1424,4095
1425,4095
1426,4095
1427,4095
1428,4095
1429,4095
1430,4095
1431,4095
1432,4095
1433,4095
1434,4095
1435,4095
1436,4095
1437,4095
1438,4095
1439,4095
1440,4095
1441,4033
1442,3957
1443,3911
1444,3837
1445,3773
1446,3709
1447,3639
1448,3571
1449,3515
1450,3461
1451,3397
1452,2858
1453,2818
1454,2779
1455,2749
1456,2711
1457,2676
1458,2646
1459,2614
1460,2582
1461,2550
1462,2518
1463,2525
1464,2576
1465,2634
1466,2695
1467,2766
1468,2835
1469,2926
1470,3008
1471,3120
1472,3243
1473,3359
1474,4095
1475,4095
1476,4095
1477,4095
1478,4095
1479,4095
1480,4095
1481,4095
1482,4095
1483,4095
1484,4095
1485,4095
1486,4095
1487,4095
1488,4095
1489,4095
1490,4095
1491,4095
1492,4095
1493,4095
1494,4095
1495,4095
1496,4095
1497,4095
1498,4095
1499,4095
1500,4095
1501,4075
1502,4013
1503,3941
1504,3888
1505,3820
1506,3142
1507,3087
1508,3040
1509,2995
1510,2958
1511,2915
1512,2880
1513,2839
1514,2804
1515,2769
1516,2731
1517,2432
1518,2423
1519,2427
1520,2432
1521,2450
1522,2482
1523,2512
1524,2572
1525,2625
1526,2688
1527,2757
1528,4095
1529,4095
1530,4095
1531,4095
1532,4095
1533,4095
1534,4095
1535,4095
1536,4095
1537,4095
1538,4095
1539,4095
1540,4095
1541,4095
1542,4095
1543,4095
1544,4095
1545,4095
1546,4095
1547,4095
1548,4095
1549,4095
1550,4095
1551,4095
1552,4095
1553,4095
1554,4095
1555,4095
1556,4095
1557,4095
1558,4095
1559,4095
1560,3825
1561,3757
1562,3662
1563,3632
1564,3570
1565,3504
1566,3442
1567,3381
1568,3334
1569,3274
1570,3226
1571,2789
1572,2752
1573,2709
1574,2686
1575,2633
1576,2619
1577,2594
1578,2576
1579,2575
1580,2578
1581,2589
1582,3302
1583,3434
1584,3575
1585,3734
1586,3918
1587,4095
1588,4095
1589,4095
1590,4095
1591,4095
1592,4095
1593,4095
1594,4095
1595,4095
1596,4095
1597,4095
1598,4095
1599,4095
1600,4095
1601,4095
1602,4095
1603,4095
1604,4095
1605,4095
1606,4095
1607,4095
1608,4095
1609,4095
1610,4095
1611,4095
1612,4095
1613,4095
1614,4095
1615,4095
1616,4095
1617,4095
1618,4048
1619,3980
1620,3924
1621,3854
1622,3789
1623,3712
1624,3655
1625,3087
1626,3035
1627,2993
1628,2953
1629,2911
1630,2867
1631,2833
1632,2800
1633,2757
1634,2723
1635,2689
1636,2804
1637,2875
1638,2957
1639,3051
1640,3152
1641,3265
1642,3399
1643,3547
1644,3727
1645,3922
1646,4095
1647,4095
1648,4095
1649,4095
1650,4095
1651,4095
1652,4095
1653,4095
1654,4095
1655,4095
1656,4095
1657,4095
1658,4095
1659,4095
1660,4095
1661,4095
1662,4095
1663,4095
1664,4095
1665,4095
1666,4095
1667,4095
1668,4095
1669,4095
1670,4095
1671,4095
1672,4049
1673,4095
1674,4075
1675,4013
1676,3952
1677,3887
1678,3822
1679,3088
1680,3035
1681,2995
1682,2947
1683,2909
1684,2871
1685,2841
1686,2801
1687,2763
1688,2731
1689,2692
1690,2416
1691,2425
1692,2434
1693,2465
1694,2501
1695,2545
1696,2602
1697,2657
1698,2718
1699,2795
1700,2876
1701,4095
1702,4095
1703,4095
1704,4095
1705,4095
1706,4095
1707,4095
1708,4095
1709,4095
1710,4095
1711,4095
1712,4095
1713,4095
1714,4095
1715,4095
1716,4095
1717,4095
1718,4095
1719,4095
1720,4095
1721,4095
1722,4095
1723,4095
1724,4095
1725,4095
1726,4095
1727,4095
1728,4095
1729,4095
1730,4095
1731,4095
1732,4095
1733,3393
1734,3339
1735,3280
1736,3238
1737,3183
1738,3135
1739,3086
1740,3042
1741,2994
1742,2949
1743,2915
1744,2539
1745,2512
1746,2480
1747,2453
1748,2448
1749,2416
1750,2406
1751,2414
1752,2427
1753,2448
1754,2481
1755,3449
1756,3603
1757,3779
1758,3978
1759,4095
1760,4095
1761,4095
1762,4095
1763,4095
1764,4095
1765,4095
1766,4095
1767,4095
1768,4095
1769,4095
1770,4095
1771,4095
1772,4095
1773,4095
1774,4095
1775,4095
1776,4095
1777,4095
1778,4095
1779,4095
1780,4095
1781,4095
1782,4095
1783,4095
1784,4095
1785,4095
1786,4095
1787,4095
1788,3953
1789,3907
1790,3825
1791,3760
1792,3685
1793,3629
1794,3558
1795,3498
1796,3440
1797,3378
1798,2828
1799,2791
1800,2752
1801,2722
1802,2687
1803,2650
1804,2621
1805,2586
1806,2551
1807,2527
1808,2499
1809,2727
1810,2795
1811,2859
1812,2931
1813,3009
1814,3102
1815,3198
1816,3329
1817,3434
1818,3567
1819,3715
1820,4095
1821,4095
1822,4095
1823,4095
1824,4095
1825,4095
1826,4095
1827,4095
1828,4095
1829,4095
1830,4095
1831,4095
1832,4095
1833,4095
1834,4095
1835,4095
1836,4095
1837,4095
1838,4095
1839,4095
1840,4095
1841,4095
1842,4095
1843,4095
1844,4095
1845,4095
1846,4095
1847,4095
1848,4091
1849,4048
1850,3981
1851,3909
1852,3223
1853,3169
1854,3125
1855,3081
1856,3026
1857,3022
1858,2953
1859,2906
1860,2871
1861,2832
1862,2793
1863,2592
1864,2613
1865,2645
1866,2685
1867,2732
1868,2789
1869,2855
1870,2931
1871,3019
1872,3121
1873,3223
1874,4095
1875,4095
1876,4095
1877,4095
1878,4095
1879,4095
1880,4095
1881,4095
1882,4095
1883,4095
1884,4095
1885,4095
1886,4095
1887,4095
1888,4095
1889,4095
1890,4095
1891,4095
1892,4095
1893,4095
1894,4095
1895,4095
1896,4095
1897,4095
1898,4095
1899,4095
1900,4095
1901,4095
1902,4095
1903,4095
1904,4095
1905,4095
1906,4095
1907,3454
1908,3391
1909,3340
1910,3280
1911,3232
1912,3183
1913,3134
1914,3087
1915,3041
1916,2992
1917,2577
1918,2559
1919,2512
1920,2490
1921,2476
1922,2465
1923,2471
1924,2482
1925,2504
1926,2538
1927,2590
1928,3524
1929,3695
1930,3871
1931,4054
1932,4095
1933,4095
1934,4095
1935,4095
1936,4095
1937,4095
1938,4095
1939,4095
1940,4095
1941,4095
1942,4095
1943,4095
1944,4095
1945,4095
1946,4095
1947,4095
1948,4095
1949,4095
1950,4095
1951,4095
1952,4095
1953,4095
1954,4095
1955,4095
1956,4095
1957,4095
1958,4095
1959,4095
1960,4095
1961,3546
1962,3485
1963,3427
1964,3371
1965,3313
1966,3257
1967,3215
1968,3163
1969,3117
1970,3061
1971,2629
1972,2598
1973,2566
1974,2534
1975,2509
1976,2473
1977,2450
1978,2423
1979,2403
1980,2379
1981,2355
1982,2649
1983,2725
1984,2805
1985,2896
1986,2996
1987,3117
1988,3233
1989,3362
1990,3514
1991,3693
1992,3879
1993,4095
1994,4095
1995,4095
1996,4095
1997,4095
1998,4095
1999,4095
2000,4095
2001,4095
2002,4095
2003,4095
2004,4095
2005,4095
2006,4095
2007,4095
2008,4095
2009,4095
2010,4095
2011,4095
2012,4095
2013,4095
2014,4095
2015,4095
2016,4043
2017,3979
2018,3920
2019,3773
2020,3789
2021,3714
2022,3658
2023,3583
2024,3521
2025,3465
2026,2938
2027,2896
2028,2855
2029,2817
2030,2786
2031,2743
2032,2711
2033,2681
2034,2646
2035,2617
2036,2373
2037,2423
2038,2445
2039,2471
2040,2512
2041,2550
2042,2602
2043,2646
2044,2704
2045,2765
2046,2833
2047,4095
2048,4095
2049,4095
2050,4095
2051,4095
2052,4095
2053,4095
2054,4095
2055,4095
2056,4095
2057,4095
2058,4095
2059,4095
2060,4095
2061,4095
2062,4095
2063,4095
2064,4095
2065,4095
2066,4095
2067,4095
2068,4095
2069,4095
2070,4095
2071,4095
2072,4095
2073,4095
2074,4095
2075,4095
2076,4095
2077,4095
2078,4095
2079,4054
2080,3344
2081,3290
2082,3234
2083,3175
2084,3138
2085,3098
2086,3041
2087,2999
2088,2956
2089,2917
2090,2567
2091,2531
2092,2507
2093,2483
2094,2477
2095,2474
2096,2480
2097,2481
2098,2517
2099,2548
2100,2603
2101,3645
2102,3818
2103,4017
2104,4095
2105,4095
2106,4095
2107,4095
2108,4095
2109,4095
2110,4095
2111,4095
2112,4095
2113,4095
2114,4095
2115,4095
2116,4095
2117,4095
2118,4095
2119,4095
2120,4095
2121,4095
2122,4095
2123,4095
2124,4095
2125,4095
2126,4095
2127,4095
2128,4095
2129,4095
2130,4095
2131,4095
2132,4095
2133,4095
2134,3801
2135,3726
2136,3661
2137,3606
2138,3525
2139,3471
2140,3415
2141,3356
2142,3299
2143,3250
2144,3194
2145,2767
2146,2737
2147,2695
2148,2660
2149,2631
2150,2602
2151,2571
2152,2534
2153,2507
2154,2481
2155,2803
2156,2879
2157,2959
2158,3057
2159,3156
2160,3270
2161,3397
2162,3536
2163,3695
2164,3874
2165,4053
2166,4095
2167,4095
2168,4095
2169,4095
2170,4095
2171,4095
2172,4095
2173,4095
2174,4095
2175,4095
2176,4095
2177,4095
2178,4095
2179,4095
2180,4095
2181,4095
2182,4095
2183,4095
2184,4095
2185,4095
2186,4095
2187,4095
2188,4095
2189,4095
2190,4095
2191,4061
2192,3991
2193,3920
2194,3853
2195,3795
2196,3728
2197,3662
2198,3600
2199,3087
2200,3033
2201,2995
2202,2951
2203,2909
2204,2874
2205,2832
2206,2795
2207,2765
2208,2729
2209,2362
2210,2384
2211,2423
2212,2465
2213,2521
2214,2579
2215,2645
2216,2710
2217,2795
2218,2877
2219,2965
2220,4095
2221,4095
2222,4095
2223,4095
2224,4095
2225,4095
2226,4095
2227,4095
2228,4095
2229,4095
2230,4095
2231,4095
2232,4095
2233,4095
2234,4095
2235,4095
2236,4095
2237,4095
2238,4095
2239,4095
2240,4095
2241,4095
2242,4095
2243,4095
2244,4095
2245,4095
2246,4095
2247,4095
2248,4095
2249,4095
2250,4095
2251,4095
2252,4095
2253,3600
2254,3533
2255,3480
2256,3419
2257,3366
2258,3312
2259,3248
2260,3203
2261,3152
2262,3108
2263,3058
2264,2679
2265,2651
2266,2617
2267,2598
2268,2585
2269,2578
2270,2585
2271,2606
2272,2630
2273,2666
2274,3869
2275,4067
2276,4095
2277,4095
2278,4095
2279,4095
2280,4095
2281,4095
2282,4095
2283,4095
2284,4095
2285,4095
2286,4095
2287,4095
2288,4095
2289,4095
2290,4095
2291,4095
2292,4095
2293,4095
2294,4095
2295,4095
2296,4095
2297,4095
2298,4095
2299,4095
2300,4095
2301,4095
2302,4095
2303,4095
2304,4095
2305,4095
2306,4095
2307,4007
2308,3937
2309,3878
2310,3808
2311,3744
2312,3684
2313,3639
2314,3550
2315,3494
2316,3425
2317,3374
2318,2805
2319,2768
2320,2736
2321,2697
2322,2668
2323,2630
2324,2599
2325,2573
2326,2538
2327,2506
2328,2795
2329,2866
2330,2947
2331,3034
2332,3136
2333,3248
2334,3374
2335,3515
2336,3674
2337,3838
2338,4032
2339,4095
2340,4095
2341,4095
2342,4095
2343,4095
2344,4095
2345,4095
2346,4095
2347,4095
2348,4095
2349,4095
2350,4095
2351,4095
2352,4095
2353,4095
2354,4095
2355,4095
2356,4095
2357,4095
2358,4095
2359,4095
2360,4095
2361,4095
2362,4095
2363,4095
2364,4095
2365,4095
2366,4055
2367,3991
2368,3923
2369,3856
2370,3791
2371,3731
2372,3084
2373,3033
2374,2992
2375,2953
2376,2909
2377,2869
2378,2832
2379,2800
2380,2759
2381,2722
2382,2688
2383,2496
2384,2518
2385,2547
2386,2594
2387,2637
2388,2698
2389,2761
2390,2832
2391,2907
2392,2993
2393,4095
2394,4095
2395,4095
2396,4095
2397,4095
2398,4095
2399,4095
2400,4095
2401,4095
2402,4095
2403,4095
2404,4095
2405,4095
2406,4095
2407,4095
2408,4095
2409,4095
2410,4095
2411,4095
2412,4095
2413,4095
2414,4095
2415,4095
2416,4095
2417,4095
2418,4095
2419,4095
2420,4095
2421,4095
2422,4095
2423,4095
2424,4095
2425,4095
2426,3406
2427,3344
2428,3283
2429,3243
2430,3185
2431,3138
2432,3090
2433,3042
2434,3002
2435,2960
2436,2918
2437,2590
2438,2558
2439,2527
2440,2498
2441,2480
2442,2480
2443,2475
2444,2487
2445,2524
2446,2533
2447,3568
2448,3742
2449,3932
2450,4095
2451,4095
2452,4095
2453,4095
2454,4095
2455,4095
2456,4095
2457,4095
2458,4095
2459,4095
2460,4095
2461,4095
2462,4095
2463,4095
2464,4095
2465,4095
2466,4095
2467,4095
2468,4095
2469,4095
2470,4095
2471,4095
2472,4095
2473,4095
2474,4095
2475,4095
2476,4095
2477,4095
2478,4095
2479,4095
2480,4095
2481,4095
2482,3987
2483,3927
2484,3859
2485,3795
2486,3731
2487,3679
2488,3600
2489,3539
2490,3476
2491,2887
2492,2850
2493,2818
2494,2773
2495,2738
2496,2706
2497,2672
2498,2642
2499,2611
